SMILES,pCHEMBL,Molecular Weight,logP,pCHEMBL_norm
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5ccc(Cl)cc5F)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.05,510.32,1.88,0.2928571428571428
O[C@H]1CC[C@H](Nc2ncc(-c3ccc4ccccc4c3)c(-c3ccccc3)n2)CC1,5.86,395.51,5.68,0.26571428571428574
Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1,6.83,302.34,2.52,0.4042857142857143
O=C(c1ccccc1)c1sc(NCc2ccco2)nc1-c1ccco1,7.37,350.4,4.84,0.48142857142857143
O=C(c1ccccc1)c1sc(N(Cc2ccccc2)Cc2ccco2)nc1-c1ccco1,7.06,440.52,6.43,0.4371428571428571
O=C(Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12)c1ccccc1,5.65,382.38,2.68,0.23571428571428577
O=C(Cc1ccccc1)Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12,6.68,396.41,2.61,0.38285714285714284
CCCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCCC)c1=O,6.01,384.52,3.56,0.2871428571428571
Cn1cnc2c(N)ncnc21,5.16,149.16,-0.05,0.16571428571428573
COc1cccc2cc(C(N)=O)c(=N)oc12,7.1,218.21,1.02,0.4428571428571428
Nc1nc(C(=O)NCc2ccccc2)cc(-c2ccco2)n1,8.12,294.31,2.25,0.5885714285714284
Nc1nc(C(=O)NCc2cccc(Cl)c2)cc(-c2ccco2)n1,8.43,328.76,2.9,0.6328571428571428
Cc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1,8.59,308.34,2.56,0.6557142857142857
Nc1nc(C(=O)NCc2ccco2)cc(-c2ccco2)n1,7.85,284.28,1.84,0.5499999999999999
Nc1nc(C(=O)NCc2cccc(CO)n2)cc(-c2ccco2)n1,8.03,325.33,1.14,0.5757142857142856
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)ncnc21,5.34,371.83,2.0,0.19142857142857142
CN1CCCN(c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,8.0,385.47,3.08,0.5714285714285714
Cc1ccccc1COC(=O)c1nn(-c2ccccc2)nc1N,7.31,308.34,2.51,0.4728571428571428
Cc1nc2c(N)nc(NCCc3ccccc3)nc2s1,7.11,285.38,2.63,0.44428571428571434
Cc1cc(C)n(-c2cc(NC(=O)CN3CCN(C)CC3)nc(-c3nccs3)n2)n1,8.05,412.52,1.59,0.5785714285714286
Cc1cc(C)n(-c2cc(NC(=O)CN3CCCN(C)CC3)nc(-c3ccc(C)o3)n2)n1,8.0,423.52,2.42,0.5714285714285714
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccccc3)nc2N(C)C)sc2c1CCCC2,5.19,470.62,5.32,0.17000000000000007
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3nc(N)nc(N(C)C)n3)s2)cc1,6.25,431.53,3.87,0.32142857142857145
O=C(O)c1cnc(NCc2ccccc2)n2nc(-c3ccco3)nc12,5.44,335.32,2.69,0.20571428571428577
O=C(O)c1cnc(NCc2ccc(C(F)(F)F)cc2)n2nc(-c3ccco3)nc12,4.75,403.32,3.71,0.10714285714285714
Fc1ccc(CNc2nc(Oc3ccccc3)nc3nc(-c4ccco4)nn23)cc1,6.04,402.39,4.32,0.2914285714285714
Cn1c(=O)c2c(nc3n2CCN3C2CCC(O)CC2)n(C)c1=O,5.49,319.37,-0.44,0.21285714285714288
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.59,553.63,6.22,0.37
Cn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,7.5,379.41,2.51,0.5
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cccc(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,7.34,546.03,0.05,0.47714285714285715
COc1ccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)cc1,7.1,324.34,2.26,0.4428571428571428
N#Cc1c(-c2ccccc2Cl)cc(-c2ccccc2)nc1N,7.05,305.77,4.52,0.43571428571428567
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(C)cc4)nc32)[C@H](O)[C@@H]1O,5.34,452.47,0.26,0.19142857142857142
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCC5CC5)ncnc43)[C@H](O)[C@@H]2O)n1,6.95,387.4,-0.35,0.42142857142857143
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(Cl)c5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.96,492.33,1.74,0.4228571428571429
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CC5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,7.67,407.82,0.05,0.5242857142857142
OC[C@H]1O[C@@H](n2cnc3c(NC4CC4c4ccccc4)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,5.6,483.53,1.81,0.2285714285714285
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,5.21,626.67,2.67,0.17285714285714285
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CCCO5)ncnc43)[C@H](O)[C@@H]2O)n1,7.6,403.4,-0.63,0.5142857142857142
CCN1CCN(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)CC1,7.96,423.52,2.42,0.5657142857142857
COc1cccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)c1,6.41,325.37,1.75,0.3442857142857143
COc1cccc(-c2cc(NC(C)=O)nc(-c3cccc(OC)c3)n2)c1,7.31,349.39,3.79,0.4728571428571428
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(Cl)c5)CC4)cc3)[nH]c2c1=O,6.79,543.05,2.65,0.3985714285714286
Cc1ccc(-c2nc(Nc3ccccc3)sc2C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,5.46,488.64,6.15,0.20857142857142857
CCOC(=O)c1nc(NC(=O)c2ccccc2)nc2nn(CCc3ccccc3)cc12,5.43,415.45,3.5,0.20428571428571424
Nc1nc(NC2CCNCC2)nc2nc(-c3ccco3)nn12,5.07,300.33,0.53,0.15285714285714289
NC(=O)c1nc(N)nc2nn(CCc3ccccc3)cc12,4.8,282.31,0.75,0.11428571428571425
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(C(F)(F)F)cc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.62,642.64,2.09,0.5171428571428571
Nc1nc2ccccc2c2cc(-c3ccco3)nn12,7.1,250.26,2.72,0.4428571428571428
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N(C)C)nc43)[C@H](O)[C@@H]2O)n1,5.43,376.38,-1.53,0.20428571428571424
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5cccc(OC)c5)nc43)[C@H](O)[C@@H]2O)n1,7.68,496.53,0.46,0.5257142857142857
OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4C[C@H]4c4cccc(C(F)(F)F)c4)ncnc32)[C@H](O)[C@@H]1O,5.62,451.41,1.42,0.23142857142857146
Cn1cc2c(nc(NCCOc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.92,375.39,2.76,0.41714285714285715
Nc1nc(-c2ccccc2)nc(-c2ccccc2O)n1,7.37,264.29,2.49,0.48142857142857143
COc1nc(N)c(C#N)c(-c2ccc3c(c2)OCO3)c1C#N,4.51,294.27,1.81,0.07285714285714283
Cc1ccc(-c2cc(-c3ccco3)nc(N)c2C#N)o1,7.82,265.27,3.36,0.5457142857142857
Cn1cc2c(nc(NNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,6.04,659.64,4.87,0.2914285714285714
COC[C@H]1CCCN1c1cc(Nc2cnccn2)nc(-n2nc(C)cc2C)n1,7.16,380.46,2.43,0.45142857142857146
CC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1,7.4,301.4,3.89,0.48571428571428577
COc1cccc2cc(C(=O)NCCO)c(=N)oc12,6.0,262.26,0.64,0.2857142857142857
NCCCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,4.43,790.96,3.25,0.06142857142857139
CCC(=O)Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1,6.26,303.37,4.16,0.32285714285714284
CC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,7.13,325.32,4.05,0.4471428571428571
CC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,7.61,301.4,3.89,0.5157142857142858
CC(=O)Nc1cc(-c2ccoc2)nc(-c2ccoc2)n1,7.13,269.26,2.96,0.4471428571428571
Nc1nc(C(=O)NCc2ccc3ccccc3n2)c2cccc(F)c2n1,7.82,347.35,2.83,0.5457142857142857
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNN3CCCCC3)ccc1C2=O,8.52,385.47,3.43,0.6457142857142857
CC1(C)CCCN(c2nnc(N)nc2-c2ccccc2)C1,7.39,283.38,2.75,0.48428571428571426
CC(C)(C)OC(=O)NCCNc1nc(NCCNC(=O)OC(C)(C)C)n2nc(-c3ccco3)nc2n1,5.36,503.56,2.65,0.19428571428571434
CC(C)(C)OC(=O)NCCNc1nc(N)n2nc(-c3ccco3)nc2n1,7.39,360.38,1.3,0.48428571428571426
Nc1nc(N2CCN(Cc3cccc(Cl)c3)CC2)nc2nc(-c3ccco3)nn12,7.29,410.87,2.34,0.47000000000000003
Nc1nc(N2CCN(C(=O)Cc3ccc(Br)cc3)CC2)nc2nc(-c3ccco3)nn12,7.06,483.33,2.02,0.4371428571428571
Nc1nc(N)n2nc(-c3ccco3)nc2n1,6.8,217.19,-0.06,0.39999999999999997
COc1cccc2c(C(=O)NCc3cccc(C(C)C)n3)nc(N)nc12,9.7,351.41,2.67,0.8142857142857142
Nc1nc(C(=O)NCCc2ccc(O)cc2)cn2nc(-c3ccco3)nc12,9.0,364.37,1.64,0.7142857142857143
CNc1ncc(C(=O)NCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,7.0,362.39,2.66,0.42857142857142855
CNc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12,7.53,362.39,2.4,0.5042857142857143
CNc1ncc(C(=O)OCc2ccc(F)cc2)c2nc(-c3ccco3)nn12,7.15,367.34,2.92,0.45000000000000007
CNc1ncc(C(=O)OCc2ccc(Cl)cc2)c2nc(-c3ccco3)nn12,7.14,383.8,3.44,0.4485714285714285
Nc1nc(NCCc2cccc(O)c2)nc2sc(-c3ccco3)nc12,7.8,353.41,3.29,0.5428571428571428
N#Cc1cccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)n1,7.58,343.42,3.8,0.5114285714285715
N#Cc1cccc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)c1,8.14,360.42,4.54,0.5914285714285715
OC[C@@H]1CCCN1c1ncnc2sc(Nc3cccc(Br)c3)nc12,6.82,406.31,3.55,0.4028571428571429
COc1cccc2c(C(=O)NCc3cccc(C(F)(F)F)n3)nc(N)nc12,9.4,377.33,2.56,0.7714285714285715
CCn1c(=O)c2c(nc(/C=C/c3ccc(OCCCC(=O)NCCCCCC(=O)OC)c(OC)c3)n2C)n(CC)c1=O,4.96,583.69,3.12,0.13714285714285715
Cn1c(-n2ccnn2)nc2c(N)nc(NCCc3ccc(O)cc3)nc21,4.26,351.37,0.89,0.03714285714285711
Cc1ccc(-c2nc(N)c3nn(Cc4cccc(F)c4)cc3n2)o1,7.29,323.33,3.16,0.47000000000000003
Nc1nc(N2CCCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12,5.83,573.54,1.61,0.26142857142857145
CCCN(CCCNc1nc(N)n2nc(-c3ccco3)nc2n1)CCc1cccc2c1CC(=O)N2,6.04,475.56,2.61,0.2914285714285714
CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,4.22,673.86,2.68,0.031428571428571396
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,4.96,789.01,3.79,0.13714285714285715
O[C@H]1[C@@H](O)C[C@@]2(n3cnc4c(NC5CC5)nc(Cl)nc43)C[C@@H]12,5.43,321.77,0.89,0.20428571428571424
Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)cc2)n(C)c1=O,5.25,373.84,1.54,0.17857142857142858
CCN(CC)CCOc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1,9.6,371.44,1.35,0.7999999999999999
COc1ccnc2c(CNC(=O)c3nc(N)nc4c(F)cccc34)cccc12,7.82,377.38,2.84,0.5457142857142857
CCn1nc(-c2cccc(-c3cccc(C(=O)NCCC4CCCN4C)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,8.3,634.57,6.16,0.6142857142857144
O=C(c1ccc2c(-c3cnc4ccc(F)cn34)noc2c1)N1CCCCCC1,8.4,378.41,4.3,0.6285714285714287
CC(C)CCNc1ccc(C(=O)Nc2nccs2)cc1,6.14,289.4,3.85,0.30571428571428566
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)Nc5ccc(OC(=O)CCCCN=[N+]=[N-])c([N+](=O)[O-])c5)cc4)nc32)[C@H](O)[C@@H]1O,8.5,760.77,2.68,0.6428571428571429
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4cccc(Cl)c4)nc31)[C@H](O)[C@@H]2O,5.76,563.45,3.17,0.2514285714285714
Cn1cc2c(nc(NCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,5.61,701.73,5.34,0.23000000000000004
COc1cccc(-c2cc(NC(C)=O)nc(-c3cccc(OC)c3OC)c2)c1OC,6.45,408.45,4.41,0.35000000000000003
COc1cccc(COC(=O)c2nn(-c3ccccc3)nc2N)c1,7.72,324.34,2.22,0.5314285714285714
COc1ccccc1CNc1nc(N)c2nc(C)sc2n1,6.87,301.38,2.6,0.41000000000000003
Nc1nc2c(cnn2CCCc2ccc(OCc3ccc(S(=O)(=O)O)cc3)cc2)c2nc(-c3ccco3)nn12,7.99,562.61,3.77,0.5700000000000001
CN1CCN(C(=O)n2nc(-c3cnc4ccc(F)cn34)c3ccc(C(=O)N4CCCCCC4)cc32)CC1,6.54,503.58,3.72,0.3628571428571429
O[C@@H]1[C@H](O)[C@@H](CF)O[C@H]1n1cnc2c(NC3CCOCC3)ncnc21,5.3,353.35,0.01,0.1857142857142857
Cc1ccc(-c2nc(N)c3ccsc3n2)o1,6.96,231.28,2.84,0.4228571428571429
Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3N)c2n1,8.7,307.32,1.69,0.6714285714285714
Cn1cc2c(nc(NCc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,6.23,421.46,4.55,0.3185714285714286
Cn1cc2c(nc(NC3CCC3)n3nc(-c4ccco4)nc23)n1,7.08,309.33,2.24,0.44
CCOC(=O)c1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.4,417.43,2.74,0.6285714285714287
CC(C)CCn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,8.69,435.51,4.02,0.6699999999999999
CCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.88,463.5,4.52,0.4114285714285714
Cn1cc2c(Cl)nc(NC(=O)c3ccccc3)nc2n1,4.62,287.71,2.27,0.08857142857142859
COc1ccc(Nc2nc3c(Cl)ncnc3s2)cc1,5.45,292.75,3.49,0.20714285714285716
Cc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.85,473.54,1.75,0.6928571428571428
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(CCc5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,5.75,539.64,-0.56,0.25
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5F)CC4)nc32)[C@H](O)[C@@H]1O,8.32,564.02,0.19,0.6171428571428572
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(C(=O)O)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.42,555.6,-0.9,0.48857142857142855
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,8.04,583.78,5.76,0.5771428571428571
Nc1nc(NCCCc2ccccc2)nc2sc(-c3ccco3)nc12,7.24,351.44,3.97,0.4628571428571429
CC(C)c1ccc(CO[C@@H]2CCCC2Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,5.42,483.57,2.11,0.20285714285714285
OC[C@H]1O[C@@H](n2cnc3c(NC4CCC[C@H]4OCc4cccc(F)c4)ncnc32)[C@H](O)[C@@H]1O,6.38,459.48,1.13,0.33999999999999997
C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2OC)n(C)c1=O,6.38,379.42,0.95,0.33999999999999997
C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2)n(C)c1=O,6.6,349.39,0.94,0.3714285714285714
C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(F)cc2)n(C)c1=O,5.67,353.36,1.21,0.23857142857142857
CCCn1cnc2c(NCCCc3ccccc3)ncnc21,4.89,295.39,3.28,0.12714285714285709
CCNc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](C(=O)NC)[C@@H](O)[C@H]3O)c2n1,6.3,405.46,-0.02,0.32857142857142857
Cn1c(=O)c2c(nc3n2CCCN3C2CCCCCCC2)n(C)c1=O,5.82,345.45,1.76,0.26000000000000006
Nc1nc2c(cnn2CCN2CCOCC2)c2nn(CC3CC3)c(=O)n12,6.42,358.41,-0.43,0.3457142857142857
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](Cc5ccccc5)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O,6.8,660.73,0.65,0.39999999999999997
Nc1nc(NCc2cccs2)nc2sc(-c3cnccn3)nc12,6.66,341.43,2.8,0.38
CC(=O)Nc1cc(-c2cccc(OC3CCN(C(C)C)C3)c2)nc(-n2nc(C)cc2C)n1,8.52,434.54,3.77,0.6457142857142857
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(F)c5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.62,475.87,1.23,0.3742857142857143
Cn1c(=O)c2[nH]c(-c3cccc(OCCN4CCOCC4)c3)nc2n(C)c1=O,5.85,385.42,0.34,0.26428571428571423
Cc1cccc(C)c1OCC(=O)Nc1nc(-c2ccccc2)n[nH]1,5.77,322.37,3.11,0.2528571428571428
COCCCn1c(NC(=O)c2ccccc2Cl)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,5.33,506.99,4.92,0.19
CCCCNC(=O)c1ccc2c(c1)nc(NC(=O)c1cccc(C#N)c1)n2CCCOC,7.32,433.51,3.73,0.4742857142857143
COCCCn1c(NC(=O)c2cccc(OC)c2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,5.62,502.57,4.27,0.23142857142857146
Cc1ccc(Nc2nc3ccccc3c3[nH]c(C4CCCC4)nc23)cc1,5.28,342.45,5.82,0.18285714285714288
CCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccco2)c1=O,7.08,370.43,2.21,0.44
Cn1c(Cc2cccs2)nc2c1c(=O)n(CC1CC1)c(=O)n2Cc1ccco1,6.31,396.47,2.6,0.32999999999999996
C#CCn1c(=O)c2[nH]c(Cc3cccs3)nc2n(Cc2ccco2)c1=O,6.35,366.4,1.81,0.3357142857142857
C#CCn1c(=O)c2[nH]c(Cc3c(F)cccc3F)nc2n(Cc2ccco2)c1=O,6.34,396.35,2.03,0.33428571428571424
Nc1nc(-c2ccco2)c2ncn(Cc3ccccc3)c2n1,7.4,291.31,2.72,0.48571428571428577
Nc1nc(-c2ccco2)c2cnn(Cc3cccc(C(=O)O)c3)c2n1,5.88,335.32,2.42,0.26857142857142857
Nc1nc(-c2ccco2)c2cnn(Cc3ccc([N+](=O)[O-])cc3)c2n1,6.92,336.31,2.63,0.41714285714285715
Nc1nc(C(=O)NCc2cccc3cc(C(=O)N4CCCc5ccccc54)cnc23)c2cccc(F)c2n1,8.36,506.54,4.42,0.6228571428571428
CC(=O)Oc1ccc2cc(-c3ccsc3)c(=O)oc2c1OC(C)=O,4.69,344.34,3.37,0.09857142857142863
O=c1oc2c(O)c(O)ccc2cc1-c1cccs1,5.0,260.27,2.93,0.14285714285714285
CCCc1cc2c(=O)c(-c3nc(C)cs3)coc2cc1O,7.6,301.37,3.88,0.5142857142857142
O=C(CCCc1ccccc1)Nc1nc2sccc2c(=O)s1,7.08,330.43,3.68,0.44
O=C(C/C=C/c1ccccc1)Nc1nc2ccccc2c(=O)s1,6.93,322.39,3.7,0.41857142857142854
COc1cccc(/C=C/C(=O)Nc2nc3ccccc3c(=O)s2)c1,7.21,338.39,3.32,0.4585714285714286
Cc1csc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)n1,8.01,356.45,4.44,0.5728571428571428
Cc1csc(-c2nc(N)c3cc(Cc4ccccc4Cl)sc3n2)n1,8.16,372.91,4.95,0.5942857142857143
Nc1nc(NCc2cccs2)nc2sc(-c3cccs3)nc12,7.88,345.48,4.07,0.5542857142857143
CCCN(CCCNC(=O)CCCCCCCCCCCNC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1)CCc1cccc2c1CC(=O)N2,5.97,992.16,7.15,0.2814285714285714
Cn1c(-c2cccc(Cl)c2)nc2c(NC3CCCC3)ncnc21,6.57,327.82,4.04,0.36714285714285716
COCCn1c(=O)c2c(nc(Cc3ccccc3)n2C)n(Cc2ccco2)c1=O,6.04,394.43,1.78,0.2914285714285714
COCCOC(=O)c1sc(N)c(C#N)c1C,4.77,240.28,1.31,0.10999999999999995
CNc1ncc(C(=O)NCc2ccc(F)cc2)c2nc(-c3ccco3)nn12,7.32,366.36,2.5,0.4742857142857143
CNc1ncc(C(=O)OCc2ccccc2C)c2nc(-c3ccco3)nn12,7.43,363.38,3.09,0.48999999999999994
C#CCOc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,7.97,357.37,2.14,0.5671428571428571
Cc1cn2c(=O)n(-c3ccc(O)cc3)nc2c(N)n1,5.88,257.25,0.48,0.26857142857142857
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5F)CC4)nc32)[C@H](O)[C@@H]1O,7.93,529.58,-0.46,0.5614285714285714
CCOC(=O)c1nc(NC(=O)c2ccc(F)cc2)nc2nn(CCc3ccccc3)cc12,5.21,433.44,3.64,0.17285714285714285
CCOC(=O)c1nc(NC(=O)c2ccccc2)nc2nn(C)cc12,4.79,325.33,1.79,0.11285714285714286
CN(C)c1nc(N)nc(-c2sc(NC(=O)c3ccccc3)nc2-c2ccccc2)n1,6.49,417.5,3.56,0.35571428571428576
COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccccn3)s2)cc1,6.89,415.47,4.7,0.4128571428571428
O=C(Nc1nc(-c2ccccc2)c(C(=O)c2ccccn2)s1)c1ccco1,7.13,375.41,4.28,0.4471428571428571
CCn1nc(-c2cccc(-c3cccc(C(=O)NCCCCCCCN(C)CCO)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,7.39,694.66,6.55,0.48428571428571426
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC)ncnc43)[C@H](O)[C@@H]2O)n1,6.11,347.34,-1.13,0.3014285714285715
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N[C@H]5C[C@@H]6CC[C@@H]5C6)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.79,461.91,1.08,0.3985714285714286
NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,4.36,794.01,3.45,0.051428571428571476
N#Cc1ccc(NC(=O)C2CC2)nc1-c1ccco1,7.92,253.26,2.56,0.5599999999999999
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNN3CCOCC3)ccc1C2=O,9.0,387.44,2.27,0.7142857142857143
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccccc3)nc2-c2ccc(C)cc2)sc2c1CCCC2,4.55,517.68,7.23,0.07857142857142854
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccc(C)cc3)nc2N(C)C)sc(C(=O)OC)c1C,4.58,502.62,4.85,0.08285714285714287
Cn1c(=O)c2c(cc(/C=C/c3ccc(F)cc3)n2C)n(C)c1=O,6.37,313.33,1.89,0.3385714285714286
CC(C)(C)Cn1cc2c(Cl)nc(NC(=O)c3ccc(F)cc3)nc2n1,5.66,361.81,3.92,0.23714285714285716
CCCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,6.68,322.33,-1.45,0.38285714285714284
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5C(F)(F)F)CC4)nc32)[C@H](O)[C@@H]1O,6.9,579.58,0.42,0.4142857142857143
Nc1nc(-c2ccco2)c2ncn(C(=O)Nc3ccccc3)c2n1,6.69,320.31,2.75,0.38428571428571434
Nc1nc(-c2cccs2)c2cnn(Cc3ccccc3F)c2n1,8.05,325.37,3.32,0.5785714285714286
CN(C)c1nc(-c2ccco2)c2cnn(CCc3ccccc3)c2n1,5.72,333.4,3.4,0.2457142857142857
COc1cc(OC)cc([C@@H](CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ccccc2C)c1,6.78,521.57,2.01,0.3971428571428572
Cc1ccc(C(=O)Nc2nc(Cl)c3cn(CC(C)(C)C)nc3n2)cc1,5.68,357.85,4.09,0.23999999999999996
Cc1ccc(CNC(=O)n2cnc3c(-c4ccco4)nc(N)nc32)cc1,9.0,348.37,2.73,0.7142857142857143
Nc1nc(C(=O)NCc2ccccc2Cl)cc(-c2ccco2)n1,8.59,328.76,2.9,0.6557142857142857
